suid,capturetime,headline,all_topics,all_people,flagged_people_ids,flagged_people_keys,score,relevant,autolabeler_id,predicted_label,predicted_label_confidence
MT8OF41A1I4I,2013-09-16T22:13:52.192+00:00,*OBAMA HASN'T MADE DECISION ON NOMINATING NEXT FED CHAIRMAN,BGOVBILLGO;BIZNEWS;BNK;BON;BONDWIRES;BUSINESS;CECO;CEN;CNG;COS;ECO;EQUITYKEY;ESGRES;EXE;FED;FIN;FINNEWS;FLASHG7;FRX;FXKEY;G7ECOS;GEN;GLOBALMACR;GOV;GOVMISC;HEADS;MARKETS;MSCINAMER;MSCIWORLD;NORTHAM;POL;RATESKEY;RIF;SRCRANK1;US;USECO;USGOV;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;FIALL;FIASST;G10MEMB;G7MEMB;G8;INDUSTRIES;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RUNEWS;SPREGIONS;WORLD,3296948;3580031,3296948,obama,-9999,0,dd48ec34e1944829a1dc9c3a96557974,-9999,1.0
R7FBKLDWLU6E,2022-02-17T00:48:22.017+00:00,*YELLEN CONFIDENT FED HAS TOOLS TO COMBAT INFLATION: AFP,BIZNEWS;MSCIWORLD;NORTHAM;FIN;ACEXCLUDE;BUSINESS;HEADS;BFWGOV;GOV;US;POL;BFWDC;COS;ECO;MSCINAMER;FINNEWS;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;FIN;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;INDUSTRIES;DEVECO;OILKEY;CEN;G10MEMB;GEN;BFWDC;BROKERLITE;ECOINDIC;CMDKEY;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,17299890;1442491,1442491,yellen,0,1,df42de910033423abb61856c2f59fcbc,0,0.95
PJDGF1DWX2PT,2018-12-07T15:01:49.325+00:00,*KUDLOW SAYS LOOKS LIKE FED COMING TO SAME CONCLUSION AS TRUMP,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;POL;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,14009619;15038944,14009619,kudlow,1,1,57a063c5559341ac959151d667cc6809,-1,0.9
RWNPG5DWLU68,2023-06-22T13:28:53.700+00:00,"*SUNAK: ROOTING OUT INFLATION ISN'T EASY, NEEDS HARD DECISIONS",BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;GOV;POL;GOVMISC;RIF;EUROPE;CECO;ECO;FINNEWS;UKGOV;UK;MSCIDVEUR;BIZNEWS;MSCIWORLD;ECOSTAT;UKECO;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;G7ECOS;FIALL;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;POL;WORLD;GOVMISC;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;GEN;EUROPE;ECOINDIC;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;GCON;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;WEU;FIASST,21204172;3881076,21204172,sunak,0,1,f43d8f6ca01e4c7780f97f8a5c7ba95a,0,1.0
R9AVFBT1UM0W,2022-03-25T12:16:23.183+00:00,"*YELLEN DECLINES COMMENT ON FED POLICY, RATE CALLS UP TO THEM",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;GOVMISC;CEN;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;BROKERLITE;TRE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;BON;G8;RATESKEY;BONMISC;FIASST;FINMIN,1442491;6221366,1442491,yellen,-1,1,d7c500a03efb42bd952e6adab24d5850,0,0.9
PVEJKN6S972Q,2019-07-29T11:50:47.678+00:00,"*TRUMP ATTACKS FED, SAYING EU, CHINA PLAN TO CUT INTEREST RATES",BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;EXE;POL;GOVMISC;CEN;BBTWTLIGHT;SDMHANDLE;CECO;ECO;MSCINAMER;FINNEWS;FED;RLSHEAD;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;ASIAX;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;GOV;US;NASIA;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;BRIC;AGRKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;BBTWTLIGHT;G10MEMB;GEN;BROKERLITE;MSCIEMAS;SDMHANDLE;CHINA;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;EM;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;RATESKEY;ASIA;FIASST,1252249;15038944,1252249,trump1,1,1,7649815b8de245e9a6fac55d7c9e0337,-9999,1.0
PFOM8QT25UKG,2018-09-26T21:26:50.450+00:00,*TRUMP: `I'M A LOW INTEREST RATE PERSON',BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;17318383,1252249,trump1,1,1,569e7efae8d7402d968ec954a1c2c18d,1,1.0
O5BK486JIJUO,2016-04-08T14:26:32.124+00:00,*OSBORNE APPOINTS SAM WOODS TO LEAD PRA,ACEXCLUDE;UKGOV;HEADS;BIZNEWS;FINMIN;BBTWTLIGHT;RLSHEAD;UKTRE;GOV;SDMHANDLE;BFW;EDITPLUS;ACEXCLUDE;UKGOV;EUROPE;HEADS;POLIRISK;WORLD;SPREGIONS;BIZNEWS;BUSINESS;BGOVCODES;FINMIN;SRCRANK1;BBTWTLIGHT;BONDWIRES;MGMTCHG;MISC;COS;G7MEMB;G10MEMB;RLSHEAD;MSCIDVEUR;UKTRE;GOV;SDMHANDLE;BFW;MSCIWORLD;EDITPLUS;UK;WNEWS;BGOVBILLGO,18706950;4149228,4149228,osborne,-9999,0,ed682c1f113c4cd49bb208d010870a37,0,0.95
MOKA0W0WGOI9,2013-06-18T03:00:00.388+00:00,*OBAMA SAYS BERNANKE HAS REMAINED AT FED `LONGER THAN HE WANTED',ALLHOT;BB;BGOVBILLGO;BIZNEWS;BNK;BONDWIRES;BRNEWS;BUSINESS;CECO;CEN;CMDGLOMAC;COS;DRV;ECO;EQUITYKEY;FED;FEDSPEAK;FEDSPKHEAD;FIN;FINMIN;FINNEWS;FLASHG7;FRX;FXKEY;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;HOT;INF;LABOR;MAJOR;MARKETS;MSCINAMER;MSCIWORLD;MTGEKEY;NORTHAM;RIF;RUNEWS;SRCRANK1;TIMECO;TIMENI;TOP;TRE;US;USECO;USGOV;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;ESG;ESGCOUNT;ESGLABOR;ESGRES;ESGSOC;FIALL;FIASST;G10MEMB;G7MEMB;G8;GEN;INDUSTRIES;METALKEY;MISC;NRGKEY;PLCY;POLIRISK;RATESKEY;SPREGIONS;WORLD,1867829;3083722;3296948;4401954,3296948,obama,-9999,0,3b5c673aca5e467abc9fb87d5516d7a3,-9999,1.0
R2ZKYLDWX2PZ,2021-11-22T18:35:09.976+00:00,*BIDEN: FED PICKS WILL BRING NEEDED DIVERSITY,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,13387985;6578401,13387985,biden,-9999,0,373f9938ad8c4e2aace8301d7986d562,-9999,1.0
MRJ8QV1A1I4I,2013-08-14T18:01:44.006+00:00,*BULLARD: OBAMA CONSIDERING HIGHLY QUALIFIED PEOPLE TO LEAD FED,BGOVBILLGO;BIZNEWS;BNK;BONDWIRES;BUSINESS;CECO;CEN;COS;DRV;ECO;EQUITYKEY;FED;FIN;FINMIN;FINNEWS;FLASHG7;FRX;FXKEY;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;INF;LABOR;MARKETS;MSCINAMER;MSCIWORLD;NORTHAM;RIF;SRCRANK1;TRE;US;USECO;USGOV;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;ECOINDIC;ECOSTAT;ESG;ESGCOUNT;ESGLABOR;ESGRES;ESGSOC;FIALL;FIASST;G10MEMB;G7MEMB;G8;GEN;INDUSTRIES;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;RUNEWS;SPREGIONS;WORLD,3083722;3296948,3296948,obama,-9999,0,5fa25a4b4b0d44159fa7eff8025d3806,-9999,0.95
P237KWSYF01T,2018-01-05T14:43:44.490+00:00,*COHN: FED VICE CHAIR COULD `POSSIBLY' BE ANNOUNCED THIS MONTH,TAX;CNG;CECO;FIN;FINNEWS;BUD;NORTHAM;GOV;US;BIZNEWS;GOVMISC;G7ECOS;EXE;BUSINESS;POL;HEADS;CEN;RIF;BNK;LABOR;COS;ECO;BPOLITICS;FED;MSCIWORLD;MSCINAMER;ACEXCLUDE;USECO;UNEMPLOY;USGOV;TRD;RATESKEY;TAX;CNG;CECO;FIN;FLASHG7;CONEWS;OILKEY;FINNEWS;BUD;NORTHAM;GLOBALMACR;G10MEMB;SPREGIONS;EQUITYKEY;WORLD;GOV;ESGSOC;US;BIZNEWS;DEBTKEY;METALKEY;BGOVCODES;GOVMISC;RUNEWS;ESGCOUNT;INDUSTRIES;G7ECOS;BUSINESS;EXE;REGIONFILT;NRGKEY;FIASST;POL;HEADS;G7MEMB;CMDGLOMAC;BROKERLITE;ECOSTAT;DEVECO;CEN;FXKEY;RIF;MISC;SRCRANK1;GEN;BGOVBILLGO;BNK;BZNEWS;LABOR;CREDITKEY;COS;CMDKEY;ECO;FIALL;POLIRISK;DC;BPOLITICS;FED;MSCIWORLD;MSCINAMER;ACEXCLUDE;ESGRES;ECOINDIC;ESG;USECO;G8;ESGLABOR;UNEMPLOY;USGOV;AGRKEY;BONDWIRES;TRD,15340612;4736079,4736079,cohn,-9999,0,32b076a049e94b74aa7d140ac10988c9,-9999,1.0
R2OO41DWX2PU,2021-11-16T21:09:37.350+00:00,*BIDEN CONSIDERING POWELL OR BRAINARD FOR FED CHAIR PICK,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;FEDSPEAK;METALKEY;FEDSPKHEAD;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;USGOV;ACEXCLUDE;PLCYMAJOR;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;PLCY;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,13387985;15046536;1715971;22324244,13387985,biden,-9999,0,e7f9915304544fccb1b0e06b60ae2099,-9999,0.9
RS8I4DDWRGG0,2023-03-28T14:12:13.466+00:00,*SUNAK: RECENT UK INFLATION NUMBER SHOWS WE CAN'T BE COMPLACENT,BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;BUSINESS;HEADS;UKPM;INF;G7ECOS;GOV;POL;GOVMISC;RIF;EUROPE;CECO;ECO;FINNEWS;UKGOV;UK;MSCIDVEUR;BIZNEWS;MSCIWORLD;ECOSTAT;UKECO;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;UKPM;INF;MISC;G7ECOS;FIALL;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;POL;WORLD;GOVMISC;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;GEN;EUROPE;ECOINDIC;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;GCON;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;WEU;FIASST,21204172;3881076,21204172,sunak,0,1,0fcc00e535e94f499e64054c6afa5ed4,0,0.95
RM60BST0G1KZ,2022-11-30T14:31:04.253+00:00,*YELLEN: PRIMARY TASK FALLS TO THE FED ON INFLATION,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;GOV;US;USECO;GOVMISC;CEN;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;1795692,1442491,yellen,0,1,295d22cd743a4f0e86286d09dc1288e3,1,1.0
R2Z7CRDWRGG3,2021-11-22T14:00:00.148+00:00,*BIDEN TO NOMINATE POWELL TO SECOND TERM AS FED CHAIR,BFWAS;ALLHOT;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;BFWRTEU;BUSINESS;HEADS;BB;G7ECOS;MARKETS;BFWGOV;GOV;BFWEM;KRNEWS;BFWCREDUS;US;BFWFI;BFWRTAS;BFWUS;USECO;BFWRATE;EXE;HOT;TOP;GOVMISC;FXKEY;TRANEXE;CEN;RIF;BFWDC;CECO;ECO;BFWRTUS;MSCINAMER;FINNEWS;BFWEQ;FED;FIRSTWORD;BFW;BFWFX;BFWEU;FEDSPEAK;BFWAS;METALKEY;ALLHOT;FEDSPKHEAD;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;USGOV;ACEXCLUDE;BFWRTEU;PLCYMAJOR;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;BFWFOCUS;BB;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;CONEWS;BFWEM;KRNEWS;BFWCREDUS;US;BFWFI;PLCY;REGIONFILT;BFWRTAS;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;BFWUS;AGRKEY;USECO;BFWRATE;EXE;BGOVBILLGO;BFWCRED;HOT;MAJOR;TOP;WORLD;GOVMISC;FXKEY;TRANEXE;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;GEN;CREDIT;BFWDC;BROKERLITE;ESGRES;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;TRNEWS;SRCRANK1;TIMECO;BFWTOPFEED;ECO;BFWRTUS;MSCINAMER;BGOVCODES;FINNEWS;BFWEQ;BZNEWS;DC;FLASHG7;FED;TOPBFW;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;RATESKEY;INEQUITY;FIASST;BFWFX;BFWEU,13387985;15038944;15046536,13387985,biden,-9999,0,18a7b942a37042299276bd69fabbc0a5,-9999,0.9
PLVKYODWX2PS,2019-01-25T07:04:00.699+00:00,*U.K.'S HAMMOND LOOKING BOTH ABROAD AND HOME FOR BOE GOVERNOR,BOE;BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;MARKETS;GOV;GOVMISC;CEN;RIF;EUROPE;FRX;CECO;ECO;FINNEWS;EXCLUSIVE;BON;UK;MSCIDVEUR;METALKEY;BOE;BIZNEWS;MSCIWORLD;GLOBALMACR;ECOSTAT;UKECO;ACEXCLUDE;PLCYMAJOR;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;G7ECOS;FIALL;MARKETS;GOV;PLCY;EMEAREGION;CREDITKEY;EQUITYKEY;AGRKEY;BGOVBILLGO;WORLD;BOESPEAK;GOVMISC;COMMONW;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;EUROPE;BROKERLITE;ECOINDIC;FRX;ESCB;CMDKEY;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;EXCLUSIVE;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;BON;G8;UK;RATESKEY;PLCYEUR;MSCIDVEUR;FIASST,1645371;6397339,1645371,hammond,0,1,b1ff451ae9694cdd805c9b06d8bac9f7,1,0.9
PQSCK0T0G1L0,2019-04-30T17:57:36.961+00:00,*TRUMP SAYS FED LIFTED INTEREST RATES DESPITE LOW INFLATION,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;RATESKEY;FIASST,1252249;15038944,1252249,trump1,1,1,43b8b94163004e3384378701ce820ad3,1,1.0
MHFU8N1A1I4I,2013-01-30T12:19:36.031+00:00,*CAMERON SAYS BOE'S FLS IS LOWERING INTEREST RATES,BGOVBILLGO;BIZNEWS;BOE;BONDWIRES;BUSINESS;CBRATES;CECO;CEN;ECO;EQUITYKEY;EUROPE;FINNEWS;FLASHG7;G7ECOS;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;LOANS;MARKETS;MONETARY;MSCIDVEUR;MSCIWORLD;POL;RATESKEY;RIF;SRCRANK1;UK;UKECO;UKGOV;UKHOC;UKPM;AGRKEY;BGOVCODES;BON;CBM;CMDKEY;CREDITKEY;DEBTKEY;ESCB;FIALL;FIASST;FISUB;FXKEY;G10MEMB;G7MEMB;G8;GBN;GEN;METALKEY;MISC;NRGKEY;POLIRISK;SPREGIONS;WORLD,2060605;6015662,2060605,cameron,1,1,f4d6ea5f93314bc1ba4e5cb654d9d3ba,1,0.95
PZ87XGT0G1KX,2019-10-11T20:08:04.456+00:00,*TRUMP SAYS FED SHOULD CUT INTEREST RATES,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;RATESKEY;FIASST,1252249;15038944,1252249,trump1,1,1,b35fab4e78fb42b7a6051aab354f0695,-9999,1.0
PGEJQ4T2H340,2018-10-10T21:30:05.610+00:00,*PRESIDENT TRUMP SAYS `FED IS TOO TIGHT',BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;17946588,1252249,trump1,2,1,7fbae2bbe71f44c78ce1b4e7dea724ee,1,1.0
PQDEMET0G1KW,2019-04-22T16:18:14.134+00:00,*TRUMP SAYS HE WON'T NOMINATE HERMAN CAIN TO FEDERAL RESERVE,ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;BFWGOV;GOV;US;USECO;EXE;HOT;CNGNOMS;TOP;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;TOPBFW;FIRSTWORD;BFW;METALKEY;ALLHOT;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;CONEWS;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;AGRKEY;USECO;EXE;BGOVBILLGO;HOT;CNGNOMS;MAJOR;TOP;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;SRCRANK1;TIMECO;BFWTOPFEED;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;TOPBFW;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;INEQUITY;FIASST,1252249;17946588;692882,1252249,trump1,-9999,0,edae1b1a5a3c4b7abacbf53b3b5db579,-9999,1.0
