,suid,headline,timestamp_clean,relevant,hawk_dove,_reviewed,_untrained
1576,NT2ODT6KLVR4,"*INDUSTRIAL PRODUCTION IN U.S. ROSE 0.6% IN JULY, FED SAYS",2015-08-14 13:15:00+00:00,0,,1,
1577,S22EBGNQFBWG,*DALY: WORRIES ABOUT WAGE-PRICE SPIRAL HAVE ABATED,2023-10-05 12:40:28.688000-04:00,1,0,1,
1578,QSOXJKDWX2PW,"*KAPLAN: WOULD DIFFERENTIATE INTERNET, ROADS INVESTMENTS",2021-05-06 14:57:20.273000+00:00,0,,1,
1579,R0B1D2DWRGG6,*HARKER SAYS DELTA VARIANT CLEARLY HAVING SOME ECONOMIC IMPACT,2021-10-01 11:22:14.831000-04:00,1,-1,1,
1580,R71QPFT0AFBB,*MESTER: CONDITIONS WARRANT B-SHEET CUTS GO FASTER THAN BEFORE,2022-02-09 12:00:00.007000-05:00,1,1,1,
1581,QSLEN0DWRGG0,*DALY: TAPERING BEFORE CHANGING FUNDS RATE IS BEST ORDER,2021-05-04 13:16:12.378000-04:00,1,1,1,
1582,RUP6PMT0G1KW,*FED'S BOSTIC SAYS CUTTING RATES THIS YEAR NOT HIS BASELINE,2023-05-15 07:32:10.559000-04:00,1,0,,
1583,S3X6LNBKHDS0,*DALY: DON'T KNOW WHETHER NEUTRAL RATE HAS RISEN,2023-11-10 13:12:59.714000-05:00,1,0,1,
1584,PA9YYIT2H340,*POWELL: HOPE WE GET SIGNIFICANT EFFECTS FROM TAX CUTS,2018-06-13 14:49:30.618000-04:00,1,0,,
1585,RBSCBJDWRGG2,*DALY: GOING UP IN 50 BPS INCREMENTS MAKES QUITE A BIT OF SENSE,2022-05-12 19:47:43.608000+00:00,1,2,1,
1586,LJHX100WGOI9,*YELLEN SAYS RISING COMMODITY PRICES DON'T WARRANT POLICY SHIFT,2011-04-11 12:15:00.008000-04:00,1,0,1,
1587,L5M5CU0S8Z61,"*BERNANKE SAYS FED TO BE `FOCUSED,' `DILIGENT' IMPLEMENTING LAW",2010-07-15 19:15:00.002000+00:00,0,,1,
1588,S1PIADNQ9PMO,*NY FED CHIEF WILLIAMS WAS SCHEDULED TO VISIT LONG ISLAND FRI.,2023-09-28 13:37:25.889000-04:00,0,,1,
1589,LUTVI10WGP9D,*DUDLEY SAYS EUROPE LEADERS `FULLY COMMITTED TO THE EURO',2011-11-17 23:30:00.011000+00:00,0,,1,
1590,QZ4YWNDWRGG0,"*KAPLAN: DON'T EXPECT PROLONGED SLOWING, MAY SEE 4Q IMPROVEMENT",2021-09-08 18:09:59.170000-04:00,1,1,1,
1591,PZKSC5DWRGG8,*CLARIDA: FED WILL ACT AS APPROPRIATE TO SUSTAIN THE EXPANSION,2019-10-18 11:30:00-04:00,1,-2,1,
1592,SANRC1TP3SI1,*FED SAYS JOB GAINS HAVE REMAINED STRONG,2024-03-20T18:00:01.066+00:00,1,1,1,
1593,Q7UPKWT1UM1B,*KAPLAN SAYS MONEY FROM THE BILL CAN SEED FED’S LENDING PROGRAMS,2020-03-27 08:05:20.836000-04:00,0,,1,
1594,M05Y3P1A1I4I,*FISHER SAYS MEXICO BECOMING EXPORTING POWERHOUSE FOR FACTORIES,2012-02-29 11:35:49.443000-05:00,0,,1,
1595,KFKXP40D9L37,"*BERNANKE SAYS BANKS NEED TO BALANCE RISK, ADEQUATE LENDING",2009-02-24 11:55:52.960000-05:00,0,,1,
1596,MTLCAN1A1I4I,"*FISHER SAYS FED SUCCESSION `DENIGRATING TO' YELLEN, SUMMERS",2013-09-23 14:20:47.339000-04:00,0,,1,
1597,QR7GRHT0AFBA,*FED SAYS GUIDANCE DOESN'T NEED TO BE RECALIBRATED OFTEN,2021-04-07 14:02:05.533000-04:00,1,0,1,
1598,SANUQ7D2BTHC,*POWELL: RECENT INFLATION DATA SUGGEST FED WAS RIGHT TO WAIT,2024-03-20T19:13:19.315+00:00,1,0,1,
1599,MVJI536JTSEY,*RAND PAUL SAYS YELLEN LIKELY TO BE CONFIRMED AS FED CHAIRMAN,2013-10-31 11:39:03.402000-04:00,0,,1,
1600,S5MG9S59E8LC,*FED CHAIR JEROME POWELL ENDS PRESS CONFERENCE WITH REPORTERS,2023-12-13 15:15:28.697000-05:00,0,,1,
1601,LALNJK1A1I4I,*PLOSSER: FED POLICY ISN'T INTENDED TO MONETIZE FEDERAL DEBT,2010-10-20 13:35:44.292000-04:00,1,0,1,
1602,Q9VE9CT0G1L7,*FED'S BULLARD: VIRUS SHOCK TO U.S. ECONOMY 'UNLIKE ANY OTHER',2020-05-05 14:05:36.663000-04:00,1,-2,1,
1603,NAQ6NM6TTDSN,*BULLARD: GROWTH PUTS FED IN POSITION TO START NORMALIZING,2014-08-22 16:38:10.985000-04:00,1,2,1,
1604,PUHNJIT1UM13,*BOSTIC: `DON'T WANT ANYONE TO BELIEVE I AM LOCKED IN ON A VIEW',2019-07-11 13:37:00.006000-04:00,1,0,1,
1605,QYICW8T0AFB6,"*MESTER: WE'VE MET TAPER CRITERIA, NOW ABOUT NOT SURPRISING MKT",2021-08-27 13:07:20.511000-04:00,1,0,1,
1606,Q5JQXADWX2PS,"*POWELL: WE'LL RELY ON THE TOOLS WE DID USE, NOT NEGATIVE RATES",2020-02-11 11:53:34.974000-05:00,1,-1,1,
1607,MEGZDK1A1I4I,*BULLARD SAYS FISCAL CLIFF TOO BIG FOR MONETARY POLICY TO OFFSET,2012-12-03 14:27:20.428000-05:00,1,-1,1,
1608,OC05P6SYF01W,*DUDLEY: FED FUNDS FUTURES MARKET IS UNDERPRICING RATE HIKES,2016-08-16 08:36:42.778000-04:00,1,2,1,
1609,QT1TV8DWLU6Q,*FED'S BARKIN TAKES PART IN VIRTUAL DISCUSSION ON ECONOMY,2021-05-13 14:06:44.687000+00:00,0,,1,
1610,ONJN3V6JTSE9,*POWELL: HIKE WON'T IMPACT POTENTIAL INFRASTRUCTURE PLAN MUCH,2017-03-28 17:16:43.411000-04:00,1,1,,
1611,S5ME7059E8LC,*FED CHAIR JEROME POWELL BEGINS PRESS CONFERENCE WITH REPORTERS,2023-12-13 14:30:36.795000-05:00,0,,1,
1612,OLFJO36S9728,*YELLEN: RISING USD REFLECTS MARKET'S FED RATE-HIKE EXPECTATIONS,2017-02-15 14:04:51.321000-05:00,1,1,,
1613,LMFHP50WGOIT,*FED'S LOCKHART CALLS FOR ADOPTION OF EXPLICIT INFLATION TARGET,2011-06-07 12:30:00.001000-04:00,1,0,1,
1614,N1ZI300GUTED,"*FISHER, A FOMC VOTER THIS YEAR, BACKS REDUCTION IN QE",2014-03-05 19:00:00.005000-05:00,1,2,1,
1615,S2DHCND2BTHC,*FED'S BOSTIC: NEED TO DO ALL WE CAN TO GET INFLATION DOWN TO 2%,2023-10-11 12:19:35.322000-04:00,1,2,1,
1616,PTRQ7HT1UM0X,*DALY: TOO EARLY TO SAY IF RATE CUT IS NEEDED OR WHAT SIZE,2019-06-27 13:35:41.406000-04:00,1,-1,1,
1617,O713856JTSEM,*FED SAYS CHANGE REFLECTS FOCUS ON FINANCIAL STABILITY RISKS,2016-05-11 16:00:00.004000-04:00,1,0,1,
1618,Q5JRE3DWRGG7,*POWELL: MONITORING LEVERAGED LENDING VERY CAREFULLY,2020-02-11 12:03:39.366000-05:00,1,0,1,
1619,OO00A96JTSEA,*FED'S KASHKARI RELEASES RESPONSE TO DIMON SHAREHOLDER LETTER,2017-04-06 17:22:57.138000+00:00,0,,1,
1620,O8TTSHSYF01V,*YELLEN: EVERY MEETING IS LIVE FOR ADJUSTING RATES,2016-06-15 14:53:05.408000-04:00,1,2,1,
1621,LAO5LZ1A1I4I,*HOENIG: REGIONAL FED BANKS HAVE `SERVED THE UNITED STATES WELL',2010-10-21 22:01:11.518000-04:00,1,0,1,
1622,LCRE461A1I4I,*FED'S LACKER SAYS DATA RELEASE IS `GOOD STEP' TO TRANSPARENCY,2010-12-01 17:04:54.660000+00:00,0,,1,
1623,P8RUBVT25UKG,*KAPLAN SAYS HE'LL MAKE JUDGMENT ON 3 OR 4 HIKES LATER IN YEAR,2018-05-15 09:25:00.002000-04:00,1,1,,
1624,NVE0X86K50XX,*DUDLEY: THERE'S OVER-EMPHASIS ON TIMING OF THE FIRST RATE HIKE,2015-09-28 08:48:44.267000-04:00,1,1,,
1625,LS4V961A1I4I,*RASKIN SAYS `HOLISTIC' APPROACH NEEDED TO BANK REGULATION,2011-09-26 14:07:54.536000+00:00,0,,1,
1626,LF107W1A1I4I,*ROSENGREN SAYS GOLD IS A `RELATIVELY SMALL COMMODITY',2011-01-14 13:47:56.068000-05:00,1,0,1,
1627,S3VHK9NQ9PMO,*POWELL: MONETARY POLICY WORKING IN WAYS WE THINK IT SHOULD,2023-11-09 15:14:33.596000-05:00,1,0,1,
1628,S0MWGUNQ43D1,*LOGAN: FED MAY NEED TO FOLLOW THROUGH ON MKT EXP FOR RATE HIKES,2023-09-07 19:00:00.007000-04:00,1,1,1,
1629,NXPFXHSYF01Z,*EVANS SEES U.S. GROWTH CLOSE TO 2.5% PACE IN NEXT 18 MONTHS,2015-11-12 10:15:00.007000-05:00,1,1,1,
1630,L4TTSO1A1I4J,*EVANS SAYS `NUMBER OF YEARS' BEFORE UNEMPLOYMENT `ACCEPTABLE',2010-06-30 08:10:00.967000-04:00,1,-1,1,
1631,OT1A3W6JIJUV,*WARREN HAS CALLED FOR FED TO REMOVE WELLS FARGO BOARD MEMBERS,2017-07-13 10:40:44.447000-04:00,0,,1,
1632,RSJHP7T0G1KX,*FED'S BULLARD: NOT SEEING MUCH EBBING IN THE LABOR MARKET,2023-04-03 08:36:43.944000-04:00,1,1,1,
1633,PTD09HT1UM0W,*POWELL ACKNOWLEDGES THIS IS FIRST TIME DOT PLOT SIGNALS CUT,2019-06-19 14:48:53.076000-04:00,1,-2,1,
1634,OX1UOC6TTDS9,*HARKER SAYS HE HASN'T FACTORED FISCAL POLICIES IN HIS ESTIMATES,2017-09-29 12:25:00.009000-04:00,1,0,,
1635,OYUEJJ6VDKHT,*GROSS: POWELL NEEDS TO FIND NEUTRAL INTEREST RATE,2017-11-03 08:54:55.477000-04:00,1,0,1,
1636,RANGRIT0G1L2,"*FED SAYS GROWTH OUTLOOK CLOUDED BY GEOPOLITICS, INFLATION",2022-04-20 14:02:06.343000-04:00,1,-1,1,
1637,KLSZXV0D9L36,"*BERNANKE SAYS FED DID `RIGHT THING' TO STABILIZE BOFA, MERRILL",2009-06-25 16:46:43.500000+00:00,0,,1,
1638,OCPZA56K50XS,*POSEN: FISCHER IS SIGNALING 2 RATE HIKES NOT OFF THE TABLE,2016-08-30 07:15:41.026000-04:00,1,2,1,
1639,PRO1J1T0G1L1,*FED'S HARKER REPEATS HE SEES ONE RATE HIKE THIS YEAR AT MOST,2019-05-17 16:45:00.005000-04:00,1,2,1,
1640,NIY5C26JTSED,*GROSS SAYS YELLEN WILL RAISE  RATES BY 25 BP IN JULY OR AUGUST,2015-01-29 11:19:14.186000-05:00,1,2,1,
1641,OCJ32K6S972D,*POWELL: I WOULD SUPPORT GRADUAL PACE OF RATE INCREASES,2016-08-26 13:54:20.692000-04:00,1,2,1,
1642,PR34ONDWLU6P,*FED'S HARKER REPEATS SEES ONE RATE INCREASE AT MOST THIS YEAR,2019-05-06 10:00:00.005000-04:00,1,2,1,
1643,RODJVST1UM1O,*FED’S HARKER: 25 BPS HIKES `WILL BE APPROPRIATE GOING FORWARD’,2023-01-12 08:45:00.007000-05:00,1,2,1,
1644,MBQL5E0P4LUQ,*PLOSSER SAYS ASSET PURCHASES UNLIKELY TO CUT UNEMPLOYMENT MUCH,2012-10-11 12:30:00.009000-04:00,1,0,,
1645,L82WJR0WGOI8,*FED'S FISHER SAYS `THE BALL IS IN THE FISCAL COURT FOR NOW',2010-09-01 13:36:39.800000-04:00,1,0,1,
1646,RJQY7WDWX2PS,"*FED'S GEORGE ADVOCATES FOR STEADY, PREDICTABLE RATE HIKE PATH",2022-10-14 14:14:20.694000+00:00,1,2,1,
1647,RR7KH8T0G1KW,*POWELL: FED HAS AND SEEKS NO ROLE IN FISCAL POLICY,2023-03-08 15:31:56.303000+00:00,0,,1,
1648,KKO6PJ0D9L37,*BERNANKE SAYS ECONOMY `REMAINS QUITE WEAK',2009-06-03 15:51:19.530000+00:00,1,-2,1,
1649,P87R7P6KLVR4,"*DUDLEY: INVESTMENT DOING REASONABLY WELL, WILL GET TAX-CUT LIFT",2018-05-04 12:59:49.633000-04:00,1,1,1,
1650,RVHEKKDWRGG0,*BARKIN: HARD TO COUNT ON RATE HIKES TO DO ALL WORK ON INF.,2023-05-30 13:14:44.348000-04:00,1,0,,
1651,S2SEJTL9B2TC,*GOOLSBEE: HOUSING-SHELTER COMPONENT OF INFLATION IS KEY MEASURE,2023-10-19 13:43:05.643000-04:00,1,0,1,
1652,PWOZBCT0AFB6,"*POWELL: ECONOMY IN FAVORABLE PLACE, FACES `SIGNIFICANT RISKS'",2019-08-23 10:00:00.001000-04:00,1,-1,1,
1653,LSJQ5H1A1I4H,*BERNANKE SAYS `THERE ARE BENEFITS' TO SIZE IN FINANCIAL FIRMS,2011-10-04 10:41:41.103000-04:00,1,0,1,
1654,LVJ3CT1A1I4I,*BULLARD SAYS IN LIQUIDITY CRISIS FED COULD REOPEN AID PROGRAMS,2011-12-01 14:10:05.669000+00:00,1,-1,1,
1655,QO0QVCT0G1LO,*DALY: ACHIEVING SOCIETAL EQUITY WILL REQUIRE SYSTEMIC CHANGE,2021-02-04 19:16:24.083000+00:00,0,,1,
1656,OWZT6N6JTSE8,*FED'S GEORGE: APPROPRIATE TO HAVE FURTHER GRADUAL RATE HIKES,2017-09-28 09:51:59.745000-04:00,1,2,,
1657,MN7FTD1A1I4I,*BERNANKE SAYS `WE ARE SUPPORTIVE OF JAPAN'S POLICIES',2013-05-22 10:48:49.810000-04:00,1,0,1,
1658,S2SC39NQFBWG,*POWELL: IDEA OF TIGHTENING POLICY IS TO AFFECT FIN. CONDITIONS,2023-10-19 12:49:57.771000-04:00,1,1,1,
1659,S3RNVVD2BTHC,*LOGAN: I THINK WE CAN LOOK THROUGH ENERGY PRICE SHOCKS,2023-11-07 13:40:43.483000-05:00,1,0,1,
1660,RR5TKYT1UM0Z,*POWELL: WE WILL NOT CONSIDER CHANGING FED’S 2% INFLATION GOAL,2023-03-07 11:53:22.929000-05:00,1,1,1,
1661,SANUAXD2BTHC,*POWELL: WOULDN'T WANT TO BE MORE SPECIFIC THAN 'FAIRLY SOON',2024-03-20T19:04:09.544+00:00,1,0,1,
1662,QV26BLBYLVCW,*BIDEN'S POWELL MEETING MONDAY FIRST SINCE BECOMING PRESIDENT,2021-06-21 11:42:57.661000-04:00,0,,1,
1663,RQ6JADT0G1KX,*MESTER: FED WILL MAKE DECISIONS ON HIKE SIZE MEETING BY MEETING,2023-02-16 10:35:01.505000-05:00,1,1,,
1664,O5BG086VDKI0,*DUDLEY: FOMC MEETINGS ARE EFFORT TO BUILD CONSENSUS,2016-04-08 08:57:44.869000-04:00,1,0,1,
1665,M46I951A1I4I,*FED SAID TO STUDY HOW BANKS MANAGE DEPOSITS AFTER JPMORGAN LOSS,2012-05-17 18:05:29.204000+00:00,0,,1,
1666,P0X2M96S972N,*YELLEN PRESS BRIEFING CONCLUDES,2017-12-13 20:37:21.356000+00:00,0,,1,
1667,MAKDTN1A1I4I,*DUDLEY SAYS BENEFITS OF CUTTING INTEREST ON RESERVES `MODEST',2012-09-18 17:17:47.036000-04:00,1,0,,
1668,PTOB4MT0G1KX,*BARKIN: DON'T KNOW WHETHER RATES SHOULD BE CUT THIS YEAR,2019-06-25 17:20:00.001000-04:00,1,-1,1,
1669,LC1G2X1A1I4P,*BULLARD SAYS HOUSING `BOUNCING ALONG THE BOTTOM',2010-11-17 11:49:45.533000-05:00,1,-1,1,
1670,RDZCOFT0AFB5,*BULLARD: RATE HIKES TO SLOW ECONOMY TO `TREND PACE' OF GROWTH,2022-06-24 07:45:51.280000-04:00,1,1,1,
1671,O5HF3L6S972D,*KAPLAN: DON'T HIKE TOO FAST AND RISK HAVING TO REVERSE COURSE,2016-04-11 14:23:45.279000-04:00,1,1,,
1672,LL1JAB1A1I4H,*LOCKHART SAYS CONCERN OVER U.S. DEFICIT CAN CONSTRAIN CONSUMERS,2011-05-11 13:01:23.208000-04:00,1,-1,1,
1673,LKBQ2T1A1I4I,*BERNANKE SAYS `A COUPLE OF MEETINGS' BEFORE ACTION,2011-04-27 14:30:29.259000-04:00,1,0,1,
1674,LU1QCS1A1I4I,*BERNANKE SAYS `WE'VE SUFFERED NO LOSSES' FROM MF GLOBAL  :MF US,2011-11-02 14:36:28.146000-04:00,0,,1,
1675,PJ7XWGT0G1KW,*WILLIAMS: WATCHING MARKETS AND AROUND THE GLOBE,2018-12-04 10:33:52.951000-05:00,1,0,1,
1676,R49W8GDWRGG1,*WALLER: IF FED ALLOWS EARLY B/S RUNOFF IT MAY MEAN FEWER HIKES,2021-12-17 13:48:16.577000-05:00,1,1,,
1677,S2SURXF2QVI8,*FED'S LOGAN SAYS SHE'S WATCHING BANKING SECTOR CLOSELY,2023-10-19 19:33:33.306000-04:00,1,0,,
1678,NBDQI539ZPE0,*FED SAYS TERM DEPOSITS WILL INCLUDE EARLY WITHDRAWAL FEATURE,2014-09-04 10:00:00.007000-04:00,0,,1,
1679,KFL1DK0D9L36,*BERNANKE SAYS `WE WILL COME OUT WITH' WAY THAT BANKS `CONTINUE',2009-02-24 13:15:20.030000-05:00,1,0,1,
1680,S2BWY2NPYH34,*KASHKARI: EFFECTS OF RECENT GEOPOLITICAL EVENTS VERY UNCERTAIN,2023-10-10 16:01:14.178000-04:00,1,-1,1,
1681,NONTMNSYF01X,*FED OFFICIALS DISCUSSED GIVING EXPLICIT SIGNAL ON LIFTOFF,2015-05-20 14:00:00.016000-04:00,1,0,1,
1682,QGV293DWX2PZ,*BOSTIC: RACIAL BIASES EXTEND BEYOND HOUSING MARKETS,2020-09-18 12:00:00.027000-04:00,0,,1,
1683,SANUIBD2BTHC,*POWELL: RIGHT NOW WE WOULD CHARACTERIZE RESERVES AS 'ABUNDANT',2024-03-20T19:08:35.808+00:00,1,0,1,
1684,RWM0ZKDWRGG0,*JEFFERSON: DON'T WANT TOO MUCH CONSOLIDATION IN BANKING SECTOR,2023-06-21 11:42:56.879000-04:00,1,0,1,
1685,PG0PBWT2MPDT,*FED'S EVANS SEES INFLATION AT OBJECTIVE OR JUST ABOVE,2018-10-03 06:04:44.413000-04:00,1,1,1,
1686,KQSLAD1A1I4I,*FED'S LOCKHART SAYS 'OBVIOUSLY DIFFERENT VIEWS ON FOMC',2009-09-30 12:18:13.530000-04:00,1,0,1,
1687,KQUGNU1A1I4I,*BERNANKE SAYS HE HAS NO `MAGIC BULLETS' TO CUT UNEMPLOYMENT,2009-10-01 12:33:30.860000-04:00,1,-1,1,
1688,PQU8XST1UM0Z,*POWELL: FED DISCUSSED LONGER-RUN MATURITY COMPOSITION OF ASSETS,2019-05-01 14:34:40.680000-04:00,1,0,1,
1689,M574IC1A1I4I,*FED'S LOCKHART SEES U.S. FISCAL BALANCE OVER TIME,2012-06-06 08:39:48.062000-04:00,1,0,1,
1690,MTE2IA1A1I4I,*GROSS SAYS FED UNDER YELLEN MEANS FAVORED FUNDING FOR TIPS,2013-09-19 16:06:10.777000-04:00,0,,1,
1691,RDVQ6XT1UM0W,*POWELL SAYS FED STRONGLY COMMITTED TO RETURNING INFLATION TO 2%,2022-06-22 09:30:00.009000-04:00,1,2,1,
1692,RZ2YP9DWX2PS,*HARKER: DON'T WANT TO OVERDO IT WITH FED TIGHTENING,2023-08-08 12:19:57.061000-04:00,1,-1,1,
1693,LKQHQR1A1I4I,*KOCHERLAKOTA SAYS MARKETS HAVE LOTS OF `FAITH' IN TREASURIES,2011-05-05 13:54:27.952000-04:00,1,0,1,
1694,MBQL5E0P4LU1,*PLOSSER SAYS HE OPPOSED SEPTEMBER FOMC DECISION,2012-10-11 12:30:00.007000-04:00,1,1,1,
1695,P28YRU6KLVRA,"*BOSTIC: TAX CUTS TO GIVE GROWTH MODEST BOOST, ARE `UPSIDE RISK'",2018-01-08 12:40:00.007000-05:00,1,0,,
1696,NLGWKJ6S9732,*EVANS: FED CREDIBILITY SUFFERS IF FORCED TO BACKTRACK ON POLICY,2015-03-19 13:00:00.003000-04:00,1,0,1,
1697,O5JDIW6KLVRD,*LACKER: U.S. ECONOMIC STRENGTH MAKES POLICY DIVERGENCE LIKELY,2016-04-12 16:00:00.007000-04:00,1,1,1,
1698,OO7NITSYF01S,*YELLEN: GRADUAL PACE OF HIKES CAN GET FED TO NEUTRAL STANCE,2017-04-10 16:28:05.156000-04:00,1,2,,
1699,P096246JIJV0,*MESTER SAYS ASSET VALUES UNDERSCORE NEED FOR FED TO HIKE RATES,2017-12-01 00:00:01.004000-05:00,1,1,,
1700,OA9BPC6K50Y4,"*KAPLAN DECLINES TO SPECULATE ON TIMING, NUMBER OF FED HIKES",2016-07-13 10:17:36.796000-04:00,1,0,,
1701,MTFAGM1A1I4S,*BULLARD EXPECTS A LOT OF CONTINUITY SHOULD YELLEN LEAD FED,2013-09-20 07:55:34.641000-04:00,0,,1,
1702,S8CVQSNQFBWI,*POWELL: CRE APPEARS TO BE MANAGEABLE PROBLEM FOR BANKS,2024-02-04 19:00:00.011000-05:00,1,0,1,
1703,RPPK65T1UM0W,*FED’S KASHKARI SAYS HE STILL FAVORS GETTING RATES TO 5.4%,2023-02-07 11:34:53.053000+00:00,1,2,1,
1704,RZY8I5T0AFB8,"*POWELL: IF LABOR MARKET NOT EASING, MONETARY POLICY TO RESPOND",2023-08-25 10:02:48.920000-04:00,1,2,1,
1705,OGBRI36S975X,*EVANS: SUPERVISION KEY TOOL TO TACKLE FINANCIAL STABILITY RISK,2016-11-08 08:15:39.636000-05:00,0,,1,
1706,S2DSBONPYH37,"*COLLINS SIGNALS SHE'S REALISTIC, OPTIMISTIC ON SOFT LANDING",2023-10-11 16:30:00.003000-04:00,1,-1,1,
1707,S3R74UKFCAO0,*KASHKARI: NOT SEEING A LOT OF EVIDENCE THE ECONOMY IS WEAKENING,2023-11-07 07:38:54.852000-05:00,1,0,1,
1708,LQJFWL0M5UKH,*BERNANKE SAYS FED HAS `RANGE OF TOOLS' FOR STIMULATING GROWTH,2011-08-26 10:00:00.001000-04:00,1,-2,1,
1709,S1YLNIL9B2TE,*MESTER: NOT CLEAR SURGE IN LONG-TERM YIELDS WILL BE SUSTAINED,2023-10-03 11:30:00.006000-04:00,1,0,1,
1710,LRESR81A1I4I,*FISHER SAYS DISSENT `PART OF THE PROCESS',2011-09-12 12:16:20.277000+00:00,0,,1,
1711,QG1BWST0AFB9,*WILLIAMS: FED SWAP LINES HELPED ENSURED DOLLAR LIQUIDITY,2020-09-02 10:22:04.979000-04:00,1,0,1,
1712,LIZ8X41A1I4I,*LACKER: `GOOD CASE' MADE BY PLOSSER ON STRATEGY FOR FED EXIT,2011-04-01 14:15:04.430000+00:00,1,1,,
1713,NKNUBD0MBGUL,*EVANS: 'PROBLEMATIC' IF OIL PRICE LOWERS INFLATION EXPECTATIONS,2015-03-04 08:52:04.291000-05:00,1,-1,1,
1714,L20HNY1A1I4K,*HOENIG SAYS `POWERFUL' PSYCHOLOGICAL EFFECTS DOMINANT IN GREECE,2010-05-06 14:50:22.719000-04:00,1,0,1,
1715,REX6R8T1UM0Y,*REPEAT: BARKIN SAYS TOO SOON TO JUDGE 50 OR 75 BPS FOR JULY,2022-07-12 14:16:20.936000-04:00,1,2,1,
1716,QJL9B2DWRGG1,*ROSENGREN: FATE OF SENATE MAY IMPACT SIZE OF FISCAL SUPPORT,2020-11-10 11:18:38.953000-05:00,1,-1,1,
1717,S9XMVKD2BTHC,"*POWELL: CAN APPROACH DECISION TO CUT CAREFULLY, THOUGHTFULLY",2024-03-06 10:26:08.785000-05:00,1,0,1,
1718,RIKQL0T0G1L0,*POWELL: HOUSING MARKET MAY HAVE TO GO THROUGH CORRECTION,2022-09-21 15:10:12.384000-04:00,1,1,1,
1719,SAWNG3L9B2TC,*FED'S GOOLSBEE: THREE CUTS IN 2024 WAS IN LINE WITH MY THINKING,2024-03-25 09:14:27.644000-04:00,1,-2,1,
1720,P0X0XH6S9739,*YELLEN: TAX-CUT PACKAGE EXPECTED TO ADD TO NATIONAL DEBT,2017-12-13 15:00:53.719000-05:00,1,0,,
1721,P0AIUH6JTSEB,"*BULLARD ON POWELL: WE HAVE LOTS OF PH.D.S, SOME SAY TOO MANY",2017-12-01 11:25:00.002000-05:00,0,,1,
1722,N9Y0SO0OYZI4,*FED SAYS QUARTER OF HOUSEHOLDS HAVE EDUCATION DEBT,2014-08-07 12:00:00.009000-04:00,0,,1,
1723,REZDDRT1UM0W,*MESTER: NOT SEEN ANY CONVINCING EVIDENCE INFLATION HAS PEAKED,2022-07-13 18:34:39.320000-04:00,1,1,1,
1724,LIZB731A1I4K,"*DUDLEY SAYS FOMC WILL DO TIMELY, EFFECTIVE EXIT",2011-04-01 11:04:15.269000-04:00,1,1,1,
1725,RMZUGNT0AFB4,"*DALY: LABOR MARKET IS OUT OF BALANCE, AFFECTS CORE SERV. INF.",2022-12-16 12:12:23.667000-05:00,1,1,1,
1726,NYOUPH6KLVRJ,*EVANS: VITAL TO EFFECTIVELY COMMUNICATE PLAN FOR GRADUAL PATH,2015-12-01 12:45:00.002000-05:00,1,1,1,
1727,REPHQ9DWX2PV,*WILLIAMS: WILL WATCH DATA TO DETERMINE HOW HIGH OR FAST TO HIKE,2022-07-08 11:00:00.003000-04:00,1,2,1,
1728,P578Z0SYF01T,*KAPLAN: CANNOT CUT IMMIGRATION AND STILL GROW THE WORKFORCE,2018-03-06 21:45:00.908000-05:00,1,0,1,
1729,NRN00T6KLVRA,*FISCHER: HOPE THE EUROPEANS `GET IT TOGETHER' ON GREECE DEBTS,2015-07-17 10:53:17.367000-04:00,0,,1,
1730,S29WBLKFCAO0,*JEFFERSON: HIGHER YIELDS MAY REFLECT SEVERAL DIFFERENT FACTORS,2023-10-09 13:52:33.868000-04:00,1,0,1,
1731,NCOBXN6KLVRP,*FISHER SAYS RATE HIKES SHOULD BE GRADUAL OVER LONGER PERIOD,2014-09-29 13:44:11.626000-04:00,1,2,,
1732,SB13CUNQFBWG,*WALLER: ECONOMY IS GIVING US NO REASON TO IMPLEMENT BIG CUTS,2024-03-27 18:48:30.600000-04:00,1,0,,
1733,N5XIVN0MBGZ2,*YELLEN SAYS FED MADE SOME MISSTEPS DURING FINANCIAL CRISIS,2014-05-21 11:30:00.003000-04:00,0,,1,
1734,S2C120NQ9PMQ,*BOWMAN: MONITORING EFFECTS OF HIGHER RATES FOR BANK RISK,2023-10-11 04:15:00.002000-04:00,0,,1,
1735,S2SBXK59E8LC,"*POWELL: FED HAS TO LET RISE IN YIELDS PLAY OUT, WATCH IT",2023-10-19 12:46:32.793000-04:00,1,0,1,
1736,LMFDXC1A1I4J,*WSJ CITES FED'S CHARLES EVANS IN AN INTERVIEW,2011-06-07 15:05:36.143000+00:00,0,,1,
1737,M5HB3Q1A1I4I,*FED'S EVANS SAYS `ACCOMMODATIVE MONETARY POLICY IS HEALTHY',2012-06-11 20:38:14.734000-04:00,1,-2,1,
1738,NZGX2I6JIJV5,*YELLEN: NOT AWARE ANYONE'S GOT BETTER INFLATION MODEL THAN FED,2015-12-16 15:32:42.963000-05:00,0,,1,
1739,OLGTRL6VDKHS,*FISCHER: WE'VE SAID WE EXPECT INTEREST RATES TO BE GRADUAL,2017-02-16 06:40:33.773000-05:00,1,2,1,
